"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acqured"
"2265937","333476","1095","0.31","8","1","0.22","0.39","0.3","","2008"
"2265910","333476","1004","0.41","8","1","0.21","0.51","0.4","","2008"
"2265942","333476","1178","1.63","3","1","1.0","2.8","1.1","","2008"
"2265951","333476","1003","12.3","","49","8.75","18.6","10.8","",""
"2265934","333476","1175","0.069","3","1","0.036","0.129","0.041","","2008"
"2265956","333476","1093","333.0","8","1","72.0","617.0","365.0","","2008"
"2265939","333476","1109","0.49","2","1","0.44","0.54","0.49","","2008"
"2265999","333476","1162","0.0","1","1","","","0.0","","2008"
"2266022","333476","1106","3.0","","49","","","","",""
"2265935","333476","1087","15.0","8","1","5.0","36.0","9.0","","2008"
"2268179","334194","1005","0.08","","49","","","","",""
"2268170","334194","1003","19.0","","49","16.0","21.0","18.9","",""
"2268126","334194","1004","0.94","42","1","0.6","1.27","0.9","","2011"
"2268125","334194","1095","0.66","42","1","0.45","1.11","0.61","","2011"
"2268120","334194","1175","0.32","4","1","0.315","0.325","0.32","","2011"
"2268176","334194","1093","219.0","42","1","112.0","350.0","208.0","","2011"
"2268173","334194","1089","1.67","42","1","0.87","2.4","1.69","","2011"
"2268163","334194","1178","2.57","4","1","2.0","3.0","2.65","","2011"
"2268127","334194","1008","90.0","","49","","","","",""
"2268123","334194","1087","18.0","42","1","10.0","23.0","18.0","","2011"
"2269810","334536","1089","0.46","12","1","0.18","1.03","0.45","","2013"
"2269782","334536","1008","174.0","","49","","","","",""
"2269788","334536","1106","22.0","","49","","","","",""
"2269777","334536","1087","11.0","12","1","4.0","16.0","12.0","","2013"
"2269781","334536","1005","32.5","","49","","","","",""
"2269779","334536","1095","0.69","12","1","0.6","0.78","0.68","","2013"
"2269796","334536","1093","361.0","12","1","215.0","509.0","356.0","","2013"
"2269780","334536","1004","3.19","12","1","1.34","6.44","2.95","","2013"
"2269800","334536","1003","3.84","","49","3.12","5.19","3.78","",""
"2270344","334628","1178","0.12","2","1","0.11","0.12","0.11","","2009"
"2270346","334628","1004","9.04","6","1","5.19","10.9","9.4","","2009"
"2270347","334628","1005","15.8","","49","","","","",""
"2270363","334628","1095","1.2","6","1","0.93","1.47","1.18","","2009"
"2270361","334628","1087","75.0","6","1","19.0","134.0","72.0","","2009"
"2270365","334628","1109","0.53","2","1","0.2","0.85","0.53","","2009"
"2270295","334628","1089","0.87","6","1","0.57","1.2","0.9","","2009"
"2270298","334628","1093","473.0","6","1","412.0","573.0","450.0","","2009"
"2270302","334628","1106","12.0","","49","","","","",""
"2270287","334628","1003","7.38","","49","5.56","9.62","7.44","",""
"2270294","334628","1079","2.4","6","1","1.5","3.1","2.5","","2009"
"2270360","334628","1175","0.132","2","1","0.128","0.135","0.132","","2009"
"2270348","334628","1008","174.0","","49","","","","",""
"2270960","334720","1175","0.172","3","1","0.145","0.204","0.168","","2009"
"2270953","334720","1109","0.36","3","1","0.25","0.44","0.39","","2009"
"2270944","334720","1008","229.0","","49","","","","",""
"2270883","334720","1003","5.59","","49","5.12","6.0","5.62","",""
"2270891","334720","1089","1.46","6","1","1.27","1.74","1.43","","2009"
"2270942","334720","1004","9.01","6","1","5.08","11.3","9.38","","2009"
"2270951","334720","1095","0.94","6","1","0.88","1.05","0.92","","2009"
"2270894","334720","1093","305.0","6","1","136.0","741.0","221.0","","2009"
"2270943","334720","1005","31.5","","49","","","","",""
"2270890","334720","1079","5.8","6","1","5.4","6.1","5.7","","2009"
"2270949","334720","1087","51.0","6","1","35.0","76.0","45.0","","2009"
"2273132","335240","1175","0.216","7","1","0.18","0.27","0.21","","2012"
"2273114","335240","1004","3.55","10","1","3.15","4.0","3.54","","2012"
"2273153","335240","1003","12.3","","49","11.3","13.6","12.1","",""
"2273121","335240","1087","163.0","10","1","109.0","249.0","157.0","","2012"
"2273160","335240","1079","6.0","7","1","5.2","8.3","5.8","","2012"
"2273125","335240","1109","2.82","5","1","0.33","10.7","0.57","","2012"
"2273115","335240","1005","43.1","","49","","","","",""
"2273123","335240","1095","1.76","10","1","1.57","2.08","1.76","","2012"
"2273164","335240","1093","450.0","10","1","255.0","545.0","450.0","","2012"
"2273161","335240","1089","2.56","10","1","1.83","4.61","2.32","","2012"
"2273116","335240","1008","254.0","","49","","","","",""
"8513959","746758","1093","54.0","1","1","","","54.0","","2011"
"8513953","746758","1003","27.7","12","1","25.6","29.1","27.8","","2011"
"8513963","746758","1178","4.21","2","1","4.02","4.4","4.21","","2011"
"8513937","746758","1175","0.67","2","1","0.639","0.7","0.67","","2011"
"8513929","746758","1005","0.0","","4","","","","",""
"8513928","746758","1004","6.36","12","1","3.85","10.7","5.4","","2011"
"8513930","746758","1008","176.0","","49","","","","",""
"8513934","746758","1095","3.7","1","1","","","3.7","","2011"
"8513932","746758","1087","13.0","1","1","","","13.0","","2011"
"8513956","746758","1089","3.04","1","1","","","3.04","","2011"
"8514009","746759","1008","155.0","","49","","","","",""
"8514022","746759","1003","22.8","24","1","21.7","23.9","22.8","","2011"
"8513995","746759","1175","0.575","4","1","0.516","0.641","0.571","","2011"
"8514008","746759","1005","0.0","","4","","","","",""
"8514025","746759","1089","1.9","2","1","1.79","2.01","1.9","","2011"
"8514011","746759","1087","15.0","2","1","15.0","15.0","15.0","","2011"
"8514028","746759","1093","45.0","2","1","44.0","47.0","45.0","","2011"
"8514015","746759","1109","0.25","4","1","0.21","0.28","0.25","","2011"
"8514049","746759","1178","1.72","4","1","1.48","1.98","1.7","","2011"
"8514007","746759","1004","6.39","24","1","2.33","10.4","6.41","","2011"
"8514013","746759","1095","3.76","2","1","3.69","3.84","3.76","","2011"
"8514083","746760","1089","1.37","1","1","","","1.37","","2011"
"8514113","746760","1095","3.38","1","1","","","3.38","","2011"
"8514080","746760","1003","23.4","12","1","22.6","24.0","23.4","","2011"
"8514116","746760","1175","0.638","2","1","0.609","0.666","0.638","","2011"
"8514090","746760","1178","2.06","2","1","2.04","2.09","2.06","","2011"
"8514108","746760","1005","0.0","","4","","","","",""
"8514111","746760","1087","13.0","1","1","","","13.0","","2011"
"8514086","746760","1093","50.0","1","1","","","50.0","","2011"
"8514109","746760","1008","122.0","","49","","","","",""
"8514107","746760","1004","2.48","12","1","1.47","3.46","2.26","","2011"
"8514175","746761","1003","23.7","12","1","22.2","24.9","23.8","","2011"
"8514151","746761","1095","3.54","1","1","","","3.54","","2011"
"8514188","746761","1178","1.62","2","1","1.62","1.63","1.62","","2011"
"8514153","746761","1109","0.21","2","1","0.2","0.22","0.21","","2011"
"8514145","746761","1004","2.41","12","1","0.53","4.23","2.5","","2011"
"8514181","746761","1093","55.0","1","1","","","55.0","","2011"
"8514147","746761","1008","123.0","","49","","","","",""
"8514149","746761","1087","13.0","1","1","","","13.0","","2011"
"8514178","746761","1089","2.34","1","1","","","2.34","","2011"
"8514157","746761","1175","0.626","2","1","0.614","0.637","0.626","","2011"
"8514146","746761","1005","0.0","","4","","","","",""
"8514257","746762","1089","2.26","1","1","","","2.26","","2011"
"8514246","746762","1008","145.0","","49","","","","",""
"8514244","746762","1095","3.52","1","1","","","3.52","","2011"
"8514260","746762","1093","43.0","1","1","","","43.0","","2011"
"8514242","746762","1087","19.0","1","1","","","19.0","","2011"
"8514283","746762","1005","0.0","","4","","","","",""
"8514234","746762","1175","0.751","2","1","0.75","0.752","0.751","","2011"
"8514255","746762","1003","22.7","12","1","21.0","23.8","22.6","","2011"
"8514232","746762","1004","5.32","12","1","3.83","7.02","5.15","","2011"
"8514265","746762","1178","1.98","2","1","1.96","1.99","1.98","","2011"
"8514337","746763","1008","219.0","","49","","","","",""
"8514341","746763","1095","4.69","2","1","4.68","4.69","4.69","","2011"
"8514300","746763","1089","3.53","2","1","3.44","3.63","3.53","","2011"
"8514297","746763","1003","27.3","24","1","24.6","30.4","27.8","","2011"
"8514303","746763","1093","67.0","2","1","63.0","71.0","67.0","","2011"
"8514348","746763","1005","0.0","","4","","","","",""
"8514344","746763","1175","0.753","4","1","0.733","0.787","0.746","","2011"
"8514339","746763","1087","19.0","2","1","19.0","19.0","19.0","","2011"
"8514307","746763","1178","1.88","4","1","1.69","1.97","1.92","","2011"
"8514345","746763","1004","11.4","24","1","7.44","15.5","11.2","","2011"
"8514364","746764","1175","0.088","5","1","0.074","0.095","0.094","","1999"
"8514374","746764","1079","3.2","","4","","","","",""
"8514367","746764","1095","0.28","11","1","0.12","0.46","0.33","","1999"
"8514368","746764","1004","0.47","11","1","0.25","0.88","0.37","","1999"
"8514365","746764","1087","33.0","11","1","29.0","39.0","35.0","","1999"
"8514386","746764","1162","2.2","11","1","0.7","3.8","2.3","","1999"
"8514378","746764","1093","66.0","11","1","57.0","75.0","65.0","","1999"
"8514412","746764","1008","37.0","","49","","","","",""
"8514411","746764","1005","7.92","","49","","","","",""
"8514381","746764","1003","0.81","","49","0.49","1.14","0.88","",""
"8514410","746764","1109","0.69","5","1","0.63","0.78","0.7","","1999"
"8514375","746764","1089","0.43","11","1","0.31","0.59","0.41","","1999"
"8514515","746765","1005","2.07","","49","","","","",""
"8514499","746765","1178","1.7","6","1","1.3","2.0","1.75","","2009"
"8514480","746765","1089","0.18","6","1","0.15","0.21","0.18","","2009"
"8514534","746765","1175","0.091","6","1","0.062","0.111","0.092","","2009"
"8514483","746765","1093","1810.0","6","1","1560.0","2060.0","1770.0","","2009"
"8514514","746765","1004","24.3","6","1","23.6","26.3","23.9","","2009"
"8514474","746765","1003","24.5","","49","22.5","29.9","23.7","",""
"8514523","746765","1095","3.28","6","1","2.9","4.02","3.21","","2009"
"8514521","746765","1087","661.0","6","1","485.0","825.0","704.0","","2009"
"8514525","746765","1109","0.49","6","1","0.42","0.58","0.47","","2009"
"8514516","746765","1008","326.0","","49","","","","",""
"8514487","746765","1106","226.0","","49","","","","",""
"8514661","746766","1004","11.0","11","1","8.2","12.6","11.2","","2016"
"8514654","746766","1087","224.0","11","1","148.0","375.0","208.0","","2016"
"8514656","746766","1095","0.56","11","1","0.12","1.44","0.33","","2016"
"8514660","746766","1175","0.099","5","1","0.089","0.109","0.1","","2016"
"8514663","746766","1008","157.0","","49","","","","",""
"8514662","746766","1005","6.86","","49","","","","",""
"8514628","746766","1089","0.1","11","1","0.0","0.15","0.12","","2016"
"8514626","746766","1003","7.81","","49","5.23","10.8","6.95","",""
"8514631","746766","1093","105.0","11","1","84.0","161.0","98.0","","2016"
"8514623","746766","1178","0.78","7","1","0.65","0.97","0.73","","2016"
"8514715","746766","1106","127.0","","49","","","","",""
"8514666","746766","1109","0.27","2","1","0.27","0.28","0.27","","2016"
"8514753","746767","1095","4.37","12","1","4.17","4.58","4.36","","2013"
"8514800","746767","1178","3.02","6","1","2.3","3.9","3.0","","2013"
"8514773","746767","1106","292.0","","49","","","","",""
"8514755","746767","1109","0.6","6","1","0.35","0.75","0.63","","2013"
"8514804","746767","1003","27.0","","49","25.7","28.3","27.0","",""
"8514764","746767","1175","0.07","6","1","0.065","0.077","0.07","","2013"
"8514766","746767","1089","0.13","12","1","0.1","0.19","0.13","","2013"
"8514744","746767","1004","31.0","12","1","29.6","32.1","30.9","","2013"
"8514751","746767","1087","890.0","12","1","842.0","938.0","892.0","","2013"
"8514769","746767","1093","185.0","12","1","144.0","248.0","177.0","","2013"
"8514746","746767","1008","393.0","","49","","","","",""
"8514745","746767","1005","1.44","","49","","","","",""
"8514876","746768","1004","0.92","8","1","0.59","1.3","0.91","","2001"
"8514855","746768","1079","9.8","","4","","","","",""
"8514850","746768","1162","1.2","8","1","0.2","3.0","0.7","","2001"
"8514902","746768","1175","0.106","8","1","0.073","0.176","0.095","","2001"
"8514838","746768","1005","63.9","","49","","","","",""
"8514839","746768","1008","249.0","","49","","","","",""
"8514881","746768","1087","162.0","8","1","152.0","168.0","164.0","","2001"
"8514864","746768","1106","0.0","","49","","","","",""
"8514885","746768","1109","0.36","4","1","0.27","0.46","0.34","","2001"
"8514840","746768","1003","3.3","","49","2.42","4.22","3.17","",""
"8514859","746768","1093","10.0","8","1","7.0","14.0","10.0","","2001"
"8514856","746768","1089","2.03","8","1","1.7","2.78","1.98","","2001"
"8514883","746768","1095","0.66","8","1","0.44","0.95","0.61","","2001"
"8514965","746769","1089","0.95","7","1","0.64","1.54","0.84","","2001"
"8514968","746769","1003","1.24","","49","1.02","1.47","1.25","",""
"8514964","746769","1079","1.8","7","1","1.6","2.0","1.8","","2001"
"8514908","746769","1106","436.0","","49","","","","",""
"8514950","746769","1109","0.14","7","1","0.04","0.24","0.13","","2001"
"8514946","746769","1087","35.0","7","1","28.0","42.0","36.0","","2001"
"8514933","746769","1004","0.26","8","1","0.16","0.34","0.27","","2001"
"8514928","746769","1005","3.24","","49","","","","",""
"8514930","746769","1162","4.6","14","1","0.8","9.3","4.9","","2001"
"8514941","746769","1175","0.078","8","1","0.064","0.103","0.075","","2001"
"8514929","746769","1008","17.0","","49","","","","",""
"8514948","746769","1095","0.25","7","1","0.19","0.33","0.25","","2001"
"8515015","746770","1003","0.82","","49","0.63","1.0","0.81","",""
"8514995","746770","1079","0.8","","4","","","","",""
"8514990","746770","1162","10.9","8","1","3.9","18.4","11.0","","2000"
"8514986","746770","1008","34.0","","49","","","","",""
"8514996","746770","1089","0.38","8","1","0.2","0.64","0.34","","2000"
"8514983","746770","1093","30.0","8","1","10.0","58.0","27.0","","2000"
"8515026","746770","1095","0.44","8","1","0.3","1.2","0.34","","2000"
"8515031","746770","1004","0.18","7","1","0.01","0.32","0.18","","2000"
"8515003","746770","1106","232.0","","49","","","","",""
"8515024","746770","1087","9.0","8","1","4.0","13.0","10.0","","2000"
"8515030","746770","1175","0.04","8","1","0.028","0.068","0.036","","2000"
"8514985","746770","1005","8.16","","49","","","","",""
"8515048","746771","1089","0.33","8","1","0.11","0.91","0.23","","2001"
"8515094","746771","1005","11.8","","49","","","","",""
"8515080","746771","1095","0.11","8","1","0.06","0.32","0.08","","2001"
"8515078","746771","1087","43.0","8","1","37.0","57.0","42.0","","2001"
"8515054","746771","1003","0.91","","49","0.67","1.07","0.93","",""
"8515084","746771","1175","0.079","8","1","0.054","0.129","0.07","","2001"
"8515047","746771","1079","2.0","4","1","1.9","2.1","2.0","","2001"
"8515095","746771","1008","47.0","","49","","","","",""
"8515073","746771","1004","0.15","8","1","0.05","0.31","0.13","","2001"
"8515051","746771","1093","9.0","8","1","0.0","21.0","8.0","","2001"
"8515059","746771","1162","59.1","8","1","51.8","65.6","58.0","","2001"
"8515194","746772","1087","126.0","12","1","111.0","143.0","127.0","","2018"
"8515138","746772","1008","43.0","","49","","","","",""
"8515192","746772","1178","0.61","12","1","0.51","0.84","0.58","","2018"
"8515104","746772","1095","0.43","12","1","0.37","0.48","0.43","","2018"
"8515110","746772","1003","3.38","","49","3.06","4.02","3.38","",""
"8515107","746772","1093","39.0","12","1","36.0","48.0","38.0","","2018"
"8515130","746772","1106","58.0","","49","","","","",""
"8515120","746772","1175","0.06","12","1","0.054","0.069","0.061","","2018"
"8515193","746772","1089","0.0","12","1","0.0","0.0","0.0","","2018"
"8515137","746772","1005","5.18","","49","","","","",""
"8515168","746772","1109","0.02","6","1","0.01","0.05","0.02","","2018"
"8515119","746772","1004","0.95","24","1","0.72","1.19","0.94","","2018"
"8515278","746773","1162","4.4","4","1","3.7","4.9","4.4","","2000"
"8515273","746773","1106","1.0","","49","","","","",""
"8515300","746773","1087","8.0","4","1","4.0","11.0","10.0","","2000"
"8515267","746773","1089","0.17","4","1","0.08","0.28","0.16","","2000"
"8515266","746773","1079","3.1","6","1","2.5","3.7","3.1","","2000"
"8515302","746773","1095","0.07","4","1","0.05","0.08","0.07","","2000"
"8515270","746773","1093","7.0","4","1","2.0","14.0","6.0","","2000"
"8515260","746773","1003","0.38","","49","0.22","0.54","0.38","",""
"8515293","746773","1004","0.16","6","1","0.07","0.3","0.14","","2000"
"8515307","746773","1175","0.026","4","1","0.016","0.034","0.027","","2000"
"8515295","746773","1008","57.0","","49","","","","",""
"8515294","746773","1005","15.1","","49","","","","",""
"8515347","746774","1178","0.19","6","1","0.14","0.3","0.18","","2009"
"8515344","746774","1162","2.3","6","1","0.7","4.1","2.3","","2009"
"8515383","746774","1008","260.0","","49","","","","",""
"8515336","746774","1106","29.0","","49","","","","",""
"8515329","746774","1089","3.07","12","1","0.81","8.42","2.35","","2009"
"8515382","746774","1005","25.5","","49","","","","",""
"8515390","746774","1095","1.07","12","1","0.53","1.78","0.99","","2009"
"8515388","746774","1087","46.0","12","1","14.0","88.0","45.0","","2009"
"8515392","746774","1109","0.89","3","1","0.16","1.72","0.78","","2009"
"8515328","746774","1079","1.0","6","1","0.5","1.3","1.0","","2009"
"8515321","746774","1003","8.88","","49","6.44","12.5","8.62","",""
"8515332","746774","1093","304.0","12","1","144.0","578.0","293.0","","2009"
"8515400","746774","1175","0.17","6","1","0.137","0.2","0.173","","2009"
"8515381","746774","1004","13.6","6","1","3.34","17.0","15.4","","2009"
"8515466","746775","1095","0.0","24","1","0.0","0.0","0.0","","2018"
"8515459","746775","1093","38700.0","24","1","37200.0","40700.0","38500.0","","2018"
"8515464","746775","1087","50.0","24","1","0.0","125.0","45.0","","2018"
"8515456","746775","1089","0.0","24","1","0.0","0.0","0.0","","2018"
"8515548","746776","1087","132.0","12","1","118.0","153.0","129.0","","2018"
"8515488","746776","1005","4.92","","49","","","","",""
"8515489","746776","1008","34.0","","49","","","","",""
"8515495","746776","1106","64.0","","49","","","","",""
"8515482","746776","1003","3.43","","49","3.0","4.15","3.41","",""
"8515478","746776","1004","0.08","24","1","0.03","0.16","0.08","","2018"
"8515549","746776","1178","0.58","12","1","0.44","0.72","0.59","","2018"
"8515544","746776","1109","0.0","6","1","0.0","0.02","0.0","","2018"
"8515470","746776","1093","41.0","12","1","38.0","47.0","40.0","","2018"
"8515475","746776","1175","0.058","12","1","0.051","0.072","0.057","","2018"
"8515474","746776","1095","0.45","12","1","0.39","0.52","0.43","","2018"
"8515550","746776","1089","0.0","12","1","0.0","0.0","0.0","","2018"
"8515633","746777","1005","6.74","","49","","","","",""
"8515632","746777","1003","1.44","","49","1.09","1.86","1.4","",""
"8515656","746777","1109","1.22","4","1","1.07","1.38","1.22","","2011"
"8515638","746777","1095","0.2","24","1","0.16","0.38","0.18","","2011"
"8515642","746777","1004","0.19","24","1","0.1","0.3","0.2","","2011"
"8515670","746777","1106","24.0","","49","","","","",""
"8515639","746777","1087","28.0","24","1","24.0","33.0","28.0","","2011"
"8515631","746777","1089","0.42","24","1","0.31","0.7","0.39","","2011"
"8515649","746777","1079","1.8","12","1","1.7","2.0","1.8","","2011"
"8515641","746777","1008","29.0","","49","","","","",""
"8515654","746777","1175","0.176","6","1","0.162","0.191","0.177","","2011"
"8515627","746777","1093","656.0","12","1","626.0","692.0","656.0","","2016"
"8515759","746778","1004","1.9","24","1","1.68","2.06","1.92","","2018"
"8515755","746778","1087","126.0","12","1","111.0","134.0","126.0","","2018"
"8515673","746778","1175","0.061","12","1","0.054","0.068","0.06","","2018"
"8515720","746778","1106","83.0","","49","","","","",""
"8515764","746778","1093","39.0","12","1","36.0","46.0","38.0","","2018"
"8515767","746778","1178","0.55","12","1","0.45","0.65","0.55","","2018"
"8515674","746778","1003","3.36","","49","3.0","3.7","3.32","",""
"8515738","746778","1109","0.03","6","1","0.02","0.03","0.03","","2018"
"8515761","746778","1089","0.0","12","1","0.0","0.0","0.0","","2018"
"8515725","746778","1005","4.9","","49","","","","",""
"8515726","746778","1008","50.0","","49","","","","",""
"8515757","746778","1095","0.43","12","1","0.36","0.48","0.43","","2018"
"8515831","746779","1109","0.33","3","1","0.24","0.4","0.36","","2016"
"8515888","746779","1162","19.2","1","1","","","19.2","","2016"
"8515887","746779","1178","1.13","5","1","0.83","1.2","1.2","","2016"
"8515905","746779","1003","13.3","","49","10.9","15.2","13.2","",""
"8515902","746779","1093","866.0","6","1","784.0","1030.0","792.0","","2016"
"8515874","746779","1175","0.15","5","1","0.137","0.176","0.142","","2016"
"8515899","746779","1089","1.55","6","1","1.03","2.07","1.57","","2016"
"8515864","746779","1087","35.0","6","1","8.0","96.0","29.0","","2016"
"8515898","746779","1106","18.0","","49","","","","",""
"8515857","746779","1008","328.0","","49","","","","",""
"8515866","746779","1095","2.14","6","1","1.52","2.37","2.31","","2016"
"8515856","746779","1005","3.37","","49","","","","",""
"8515855","746779","1004","28.7","6","1","25.4","32.5","28.2","","2016"
"8515981","746780","1087","12.0","11","1","8.0","16.0","11.0","","2016"
"8516027","746780","1178","1.06","4","1","0.85","1.3","1.05","","2016"
"8515975","746780","1005","2.15","","49","","","","",""
"8515971","746780","1175","0.343","4","1","0.275","0.391","0.353","","2016"
"8516030","746780","1089","1.29","11","1","1.08","1.8","1.25","","2016"
"8515958","746780","1106","22.0","","49","","","","",""
"8515960","746780","1109","0.8","2","1","0.59","1.01","0.8","","2016"
"8515976","746780","1008","322.0","","49","","","","",""
"8515983","746780","1095","2.41","11","1","1.98","2.62","2.39","","2016"
"8516020","746780","1003","18.2","","49","15.0","22.1","18.1","",""
"8515974","746780","1004","26.2","11","1","19.1","30.4","26.8","","2016"
"8516033","746780","1093","766.0","11","1","664.0","1010.0","737.0","","2016"
"8516116","746781","1087","37.0","5","1","20.0","62.0","29.0","","2016"
"8516174","746781","1008","346.0","","49","","","","",""
"8516124","746781","1095","2.19","5","1","1.91","2.4","2.22","","2016"
"8516113","746781","1004","28.1","5","1","23.0","34.7","27.8","","2016"
"8516118","746781","1089","2.34","5","1","1.53","2.99","2.57","","2016"
"8516172","746781","1005","2.63","","49","","","","",""
"8516126","746781","1175","0.554","2","1","0.375","0.733","0.554","","2016"
"8516123","746781","1093","983.0","5","1","837.0","1120.0","947.0","","2016"
"8516153","746781","1003","19.3","","49","15.4","24.4","19.4","",""
"8516125","746781","1178","1.21","3","1","0.76","1.9","0.96","","2016"
"8516173","746781","1106","0.0","","49","","","","",""
"8516141","746781","1109","1.5","1","1","","","1.5","","2016"
"8516231","746782","1093","38.0","11","1","37.0","39.0","38.0","","2018"
"8516234","746782","1003","3.27","","49","2.93","3.51","3.25","",""
"8516254","746782","1087","123.0","11","1","116.0","130.0","122.0","","2018"
"8516212","746782","1008","60.0","","49","","","","",""
"8516228","746782","1089","0.0","11","1","0.0","0.0","0.0","","2018"
"8516243","746782","1178","0.54","12","1","0.46","0.59","0.56","","2018"
"8516256","746782","1095","0.42","11","1","0.36","0.43","0.42","","2018"
"8516211","746782","1005","4.63","","49","","","","",""
"8516253","746782","1175","0.061","12","1","0.053","0.076","0.06","","2018"
"8516189","746782","1004","3.2","24","1","2.59","3.41","3.21","","2018"
"8516257","746782","1109","0.05","6","1","0.04","0.05","0.05","","2018"
"8516177","746782","1106","32.0","","49","","","","",""
"8516379","746783","1087","32.0","8","1","6.0","63.0","31.0","","2016"
"8516375","746783","1004","10.4","8","1","9.37","11.9","10.1","","2016"
"8516339","746783","1089","1.17","8","1","0.85","1.43","1.2","","2016"
"8516342","746783","1093","599.0","8","1","480.0","914.0","566.0","","2016"
"8516333","746783","1109","0.24","3","1","0.21","0.29","0.21","","2016"
"8516376","746783","1005","0.93","","49","","","","",""
"8516377","746783","1008","169.0","","49","","","","",""
"8516381","746783","1095","2.58","8","1","1.94","3.04","2.59","","2016"
"8516385","746783","1175","0.335","5","1","0.225","0.481","0.285","","2016"
"8516347","746783","1178","1.2","5","1","0.81","1.3","1.3","","2016"
"8516336","746783","1003","16.7","","49","15.6","19.7","16.4","",""
"8516467","746784","1008","385.0","","49","","","","",""
"8516463","746784","1093","1.0","8","1","1.0","1.0","1.0","","2006"
"8516457","746784","1003","0.0","","49","0.0","0.0","0.0","",""
"8516466","746784","1004","0.32","8","1","0.11","0.55","0.32","","2006"
"8516472","746784","1087","1.0","8","1","0.0","3.0","1.0","","2006"
"8516474","746784","1095","0.01","8","1","0.01","0.02","0.01","","2006"
"8516460","746784","1089","0.05","8","1","0.03","0.09","0.05","","2006"
"8516475","746784","1005","99.6","","49","","","","",""
"8516485","746785","1175","0.497","1","1","","","0.497","","2009"
"8516499","746785","1109","0.18","1","1","","","0.18","","2009"
"8516500","746785","1004","11.6","11","1","9.49","13.1","12.2","","2009"
"8516553","746785","1003","27.1","","49","25.6","29.0","26.9","","2009"
"8516495","746785","1087","31.0","4","1","25.0","37.0","31.0","","2009"
"8516497","746785","1095","3.77","4","1","3.56","3.98","3.77","","2009"
"8516528","746785","1178","1.9","1","1","","","1.9","","2009"
"8516522","746785","1106","30.0","","49","","","","",""
"8516556","746785","1008","220.0","","49","","","","",""
"8516515","746785","1089","1.56","4","1","1.35","1.76","1.55","","2009"
"8516518","746785","1093","90.0","4","1","82.0","106.0","86.0","","2009"
"8516555","746785","1005","0.0","","49","","","","",""
"8518379","746952","1008","121.0","","49","","","","",""
"8518378","746952","1005","2.36","","49","","","","",""
"8518343","746952","1087","6.0","23","1","4.0","8.0","6.0","","2018"
